OTU	Domain	Phylum	Class	Order	Family	Genus	Species	X1.1	X1.2	X1.3	X1.4	X1.7	X1.8	X2.1	X2.2	X3.1	X3.2	X4.1	X6.2	c.1	c.3
JQ978574.1.1475	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cytophagaceae	g__Rhodocytophaga	s__uncultured_bacterium	3.77400804139235	2.80290121029405	1.53070290486626	0.874886338502372	2.30449113373967	2.73078546611683	2.080558655196	3.09684122195361	2.38890914246364	1.98941696198845	2.32229333875174	0.402257304759462	0.0321512081060016	0.0756146614489952
KT343960.1.1494	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Bryum_argenteum	1.52017556505999	0.176956350766811	8.00720928067964	2.09546746618826	3.06406172316644	0.414542542022491	0.0287966595874879	0.167828814609099	0.045570543200875	0.0456332831690859	0.00677300281079617	0.00466385280880535	0.00584567420109119	0.00623626073806146
JQ427168.1.1443	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__uncultured_bacterium	2.17053518509619	0.456591077904487	0.683697040979514	0.680740212823474	0.702487708766826	1.63111125542531	1.22265817165209	1.28069369243372	1.80155547454126	1.34084178843633	1.35290731145653	3.12944523470839	0.31664068589244	0.392884426497872
HM327454.1.1341	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__uncultured_bacterium	4.65824082528393	1.07047668982392	1.30308594444115	1.25662513414105	1.27607859023699	0.970873786407767	0.853101040279328	0.327665780903478	1.75598493134038	1.59328122724404	0.186257577296895	6.08166406268218	0.00974279033515199	0.0288427059135342
AP005672.86352.87849	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Physcomitrella_patens	0.0857000977141301	0.0502468650325512	0.377387228065425	0.362897610446208	0.532159758410518	0.0692708164215129	0.0215974946906159	0.0799184831471899	0.0232916109693361	0.0145638137773678	0.00169325070269904	0.00116596320220134	0.000974279033515199	0.00233859777677305
JN868831.1.1479	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Blastomonas	s__uncultured_bacterium	0.00640748394124337	0.0021846463057631	0.000846159704182567	0.00327672785955944	0.00276207487064283	0.00324706951975842	0.00119986081614533	0.00799184831471899	0.00303803621339166	0.00679644642943832	0.00169325070269904	0.00582981601100669	0	0
EU861912.1.1491	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Segetibacter	s__uncultured_soil	0.0784916782802313	0.291650281819373	0.477234073158968	0.0655345571911889	0.0672104885189755	0.0876708770334773	0.0755912314171556	0.0419572036522747	0.0303803621339166	0.213602602068062	0.00507975210809712	0.127089989039946	0.0029228371005456	0.0155906518451536
MF993505.1.1459	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Adhaeribacter	s__Adhaeribacter_sp.	0.467746327710766	0.494822388255341	0.307155972618272	0.241658679642509	0.568066731728875	0.500048706042796	0.940690879857936	0.489500709276538	0.29874022765018	1.04762367105199	1.54001151410478	5.21068955063778	0.00584567420109119	0.0202678473986997
JQ712891.1.1483	d__Bacteria	p__Abditibacteriota	c__Abditibacteria	o__Abditibacteriales	f__Abditibacteriaceae	g__Abditibacterium	s__uncultured_bacterium	0.869015009531132	0.640101367588587	1.70078100540696	0.266234138589205	0.396818089749019	0.777131971728848	0.16438093181191	0.31767597051008	0.819257098877952	0.378659158211564	0.994784787835687	1.95765221649605	0.299103663289166	0.104457367362529
DQ532201.1.1454	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__PMMR1	s__uncultured_bacterium	0.0560654844858795	0.112509284746799	0.0710774151513357	0.0819181964889861	0.0874657042370229	0.243530213981881	0.691119830099708	0.519470140456734	0.407096852594483	1.14859944657508	0.394527413728877	0.40925308397267	0.0214341387373344	0.0561263466425531
KC011100.1.1519	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__uncultured	s__uncultured_delta	0.0752879363096096	0.0262157556691572	0.169231940836513	0.0163836392977972	0.0570828806599518	0.0335530517041703	0	0.0139857345507582	0.0587353667922388	0.0271857857177533	0.000846625351349521	0	0.0224084177708496	0.00389766296128841
FJ790601.1.1353	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__uncultured	s__uncultured_Bacteroidetes	1.89661524660804	0.823611657272688	0.241155515692032	1.32297887329713	0.876498425617324	0.482731001937418	2.51130868819217	1.58038800423568	4.4081905456313	3.70794698771785	0.0634969013512141	0.579483711494065	0.00389711613406079	0.0647012051573876
KR054617.1.1414	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Stakelama	s__Stakelama_algicida	0.00160187098531084	0	0	0	0.00184138324709522	0.00108235650658614	0	0	0	0	0	0	0	0
FPLS01050604.17.1523	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__uncultured	g__uncultured	s__metagenome	0.00480561295593253	0.00436929261152619	0.00338463881673027	0.00245754589466958	0.00276207487064283	0.0054117825329307	0	0	0.00202535747559444	0.00679644642943832	0.000846625351349521	0.00116596320220134	0.00876851130163679	0.00935439110709219
AB374385.1.1523	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__uncultured_Chlorophyta	0.0616720329344675	25.166033119238	0.173462739357426	0.0851949243485455	0.0644484136483326	1.58673463865528	0.147582880385875	0.0319673932588759	0.0941791226151416	2.47681926307102	0.0126993802702428	8.64328521791852	0.00681995323460639	0.00857485851483451
GQ302563.1.1481	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__uncultured_Verrucomicrobia	0.00560654844858795	0.0262157556691572	0.0786928524889788	0.00901100161378847	0.00736553298838087	0.0227294866383089	0.0119986081614533	0.0679307106751114	0.0202535747559444	0.031069469391718	0	0	0.0769680436477007	0.0241655103599882
DQ185251.1.1444	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Nostoc_PCC-73102	s__Nostoc_sp.	1.60667659826678	0.145278979333246	0.0490772628425889	0.493966724828586	0.0368276649419044	0.0725178859412713	0.0203976338744706	0.0399592415735949	0.0526592943654555	0.0135928928588766	0.0118527549188933	0.00233192640440268	0.000974279033515199	0.00155906518451536
LC026867.1.1431	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cytophagaceae	g__uncultured	s__uncultured_bacterium	0.0656767103977446	0.0415082798094988	0.170078100540696	0.082737378453876	0.0837829377428324	0.0454589732766179	0.487143491355003	0.741243931190186	0.510390083849799	0.201951551046167	0.0702699041620102	0.0408087120770469	0	0
FJ595545.1.1368	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcaceae	s__uncultured_bacterium	0.284332099892675	0.801765194215057	0.124385476514837	0.41286771030449	0.252269504852045	0.0671061034083406	0.0323962420359238	0.0279714691015165	0.368615060558188	0.00388368367396476	0.00338650140539808	0	0.00974279033515199	0.00623626073806146
FR682740.1.1465	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Hymenobacter_sp.	4.81842792381502	0.727487219819111	0.373156429544512	0.860960245099244	0.557018432246303	0.621272634780444	0.729515376216359	0.261733032307047	1.81978369182161	0.727219767949901	0.148159436486166	1.42713895949444	0.00681995323460639	0.0132520540683806
KC110911.1.1433	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	s__uncultured_Rubellimicrobium	0.136159033751422	0.0589854502556036	0.0160770343794688	0.053246827717841	0.0138103743532141	0.031388338690998	0.0131984689775986	0	0.0810142990237777	0.00970920918491189	0.00253987605404856	0.00816174241540937	0	0.000779532592257682
KP765733.86466.87964	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Nyholmiella_obtusifolia	0.0376439681548048	0.0185694935989863	0.18784745432853	0.188411851924668	0.182296941462427	0.0357177647173426	0.00599930408072664	0.0319673932588759	0.00607607242678333	0.00776736734792951	0	0	0	0.00311813036903073
EF506945.131257.132784	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Pleurastrum_terricola	0.0104121614045205	0.00546161576440774	0.00761543733764311	0.129430750452598	0.00276207487064283	0.0324706951975842	0	0	0	0.00194184183698238	0	0.00816174241540937	0	0.000779532592257682
JF496359.1.1401	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	s__Massilia_niastensis	0.00720841943389879	0.00327696945864465	0.00169231940836513	0.00163836392977972	0.0220965989651426	0.00324706951975842	0	0.00199796207867975	0	0	0	0	0	0
AB696107.1.1431	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__uncultured	s__uncultured_bacterium	5.08033382991334	0.917551448420501	0.775928448735414	1.8423402390373	1.30001657244922	1.32805143358119	2.43691731759116	2.54939961239536	3.66083363713695	4.1099082479732	1.08283382437604	0.654105356434951	0.00487139516757599	0.123166149576714
AB637286.1.1479	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__uncultured_bacterium	0.164992711487017	0.314589068029886	0.0524619016593192	0.0925675620325543	0.0432725063067376	0.0400471907436872	0	0.00199796207867975	0.00911410864017499	0.00388368367396476	0.000846625351349521	0.00582981601100669	0.00487139516757599	0.0327403688748227
KM462865.161283.162910	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Edaphochlorella_mirabilis	0.020824322809041	0.0021846463057631	0.0025384791125477	0.0286713687711451	0.00276207487064283	0.00108235650658614	0	0	0	0.00388368367396476	0	0.00116596320220134	0	0
GQ009408.1.1350	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__uncultured_bacterium	0.036042097169494	0.0174771704461048	0.0126923955627385	0.0172028212626871	0.0119689911061189	0.0248941996514812	0.0227973555067612	0.015983696629438	0.0243042897071333	0.020389339288315	0.0177791323783399	0.00816174241540937	0.0029228371005456	0.00311813036903073
CP011509.5230715.5232252	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium	s__Archangium_gephyra	0.384449036474602	1.04972254991917	0.165001142315601	0.388292251357794	0.602132321800136	0.0627766773819961	0.0395954069327958	0.0219775828654772	0.464819540648925	0.00291276275547357	0.000846625351349521	0	0.0126656274356976	0
AB637007.1.1469	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Nibribacter	s__uncultured_bacterium	0.0520608070226024	0.0633547428671298	0.0245386314212945	0.00901100161378847	0.0174931408474046	0.0324706951975842	0.00239972163229065	0.00199796207867975	0.00810142990237777	0.00194184183698238	0.00507975210809712	0.00116596320220134	0	0
KP676444.1.1492	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Coleofasciculaceae	g__Microcoleus_Es-Yyy1400	s__uncultured_microorganism	0.00881029041920964	0.00546161576440774	0.0118462358585559	0.0180220032275769	0.00184138324709522	0.0054117825329307	0.0575933191749757	0.0279714691015165	0.0364564345607	0.0174765765328414	0.0110061295675438	0.00582981601100669	0	0.0116929888838652
EU979034.1.1479	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cytophagaceae	g__Rhodocytophaga	s__uncultured_Bacteroidetes	0.940298268377465	0.238126447328178	0.742928220272294	0.124515658663259	0.475076877750566	0.817179162472535	0.889096864763687	1.24073445086012	1.25977234981974	0.729161609786883	0.498662331944868	0.082783387356295	0.0165627435697584	0.017149717029669
EF636834.1.1482	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cytophagaceae	g__Rhodocytophaga	s__uncultured_Flexibacteraceae	0.545437070498342	0.12670948573426	0.0981545256851778	0.0245754589466958	0.105879536707975	0.0768473119676159	0.209975642825432	0.23975544944157	0.240004860857941	0.238846545948832	0.0101595042161942	0.0174894480330201	0.000974279033515199	0.00155906518451536
EU325941.1.1427	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Parahymenobacter_deserti	0.0264308712576289	0.0109232315288155	0.025384791125477	0.0311289146658147	0.0101276078590237	0.00649413903951684	0.00479944326458131	0.00199796207867975	0.0212662534937416	0.00485460459245594	0.000846625351349521	0.00466385280880535	0	0
CP024785.81819.83307	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Nostoc_PCC-73102	s__Nostoc_flagelliforme	0.248290002723181	0.111416961593918	0.0211539926045642	0.331768695780394	0.0239379822122378	0.0173177041053782	0.00119986081614533	0.015983696629438	0.0465832219386722	0.0126219719403855	0	0	0	0
AM849435.1.1478	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Limnohabitans	s__uncultured_beta	0.0120140323898313	0.00109232315288155	0.00338463881673027	0	0	0.00216471301317228	0	0	0.00303803621339166	0	0	0	0	0
GU444071.1.1469	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__AKYG1722	g__AKYG1722	s__uncultured_bacterium	0.0376439681548048	0.0371389871979727	0.0160770343794688	0.0253946409115857	0.00644484136483326	0.0476236862897901	0.0287966595874879	0.0179816587081177	0.0253169684449305	0.0339822321471916	0.00169325070269904	0.010493668819812	0.0662509742790335	0.0795123244102836
AY493943.1.1451	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	s__uncultured_soil	0.0232271292870072	0.0371389871979727	0.0050769582250954	0.00737263768400875	0.0764174047544516	0.00757649554610298	0	0	0.00607607242678333	0.00582552551094713	0	0	0	0
MG279728.1.1453	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Arthrobacter	s__Arthrobacter_agilis	0.44612106940907	0.0480622187267881	0.0287694299422073	0.0483317359285018	0.15007273463826	0.0270589126646535	0.00119986081614533	0	0.0232916109693361	0.0300985484732269	0	0.00816174241540937	0.000974279033515199	0.00701579333031914
KJ615132.1.1250	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Afipia	s__uncultured_bacterium	0.00160187098531084	0.00436929261152619	0	0.00245754589466958	0	0.00216471301317228	0	0.00399592415735949	0.00303803621339166	0.000970920918491189	0.000846625351349521	0.00349788960660402	0.00487139516757599	0.000779532592257682
AF058677.1.1871	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Mitochondria	g__Mitochondria	s__Phaeoceros_laevis	0.133756227273455	0.0568008039498405	0.698081755950618	0.790510596118716	1.67750013810374	0.121223928737648	0.00959888652916262	0.0299694311801962	0.0121521448535667	0.0291276275547357	0	0	0.0019485580670304	0.00233859777677305
DQ532236.1.1432	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	s__uncultured_bacterium	6.11834622839477	1.81107178747761	0.453541601441856	1.26481695378995	0.74299814020292	1.24795705209382	0.819504937427258	0.417574074444067	2.04358569287479	0.493227826593524	0.893189745673744	1.70114031201175	0.0185113016367888	0.0865281177406027
LN810649.1.1382	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Microvirga	s__Microvirga_sp.	0.186617969788713	0.300388867042426	0.0854621301224393	0.224455858379822	0.191503857697903	0.15152991092206	0.0455947110135224	0.0319673932588759	0.0698748329080083	0.0757318316423127	0.000846625351349521	0.00932770561761071	0.0126656274356976	0.0140315866606383
DQ378235.1.1487	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	s__uncultured_soil	0.0632739039197783	0.0349543408922095	0.118462358585559	0.0114685475084581	0.0220965989651426	0.0259765561580673	0.0155981906098893	0.0119877724720785	0.0475959006764694	0.00776736734792951	0.00677300281079617	0.150409253083973	0.0399454403741232	0.0124725214761229
DQ629550.1.1340	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Dicranum_scoparium	0.0176205808384193	0.00873858522305239	0.0262309508296596	0.0720880129103078	0.0322242068241663	0.0140706345856198	0.00239972163229065	0.015983696629438	0.00607607242678333	0.00291276275547357	0	0.00116596320220134	0	0
KJ191930.1.1461	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__uncultured_Streptophyta	0.139362775722043	0.0655393891728929	0.407002817711815	0.489870815004137	0.74299814020292	0.115812146204717	0.0107987473453079	0.0659327485964316	0.0131648235913639	0.0194184183698238	0.00338650140539808	0.00116596320220134	0	0.000779532592257682
KC011140.1.1489	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	s__uncultured_Flavobacterium	0.174603937398882	0.0666317123257745	0.0795390121931613	0.0786414686294267	0.021175907341595	0.0736002424478575	0.0107987473453079	0.0139857345507582	0.0394944707740916	0.0106801301034031	0.0160858816756409	0.0373108224704428	0.0029228371005456	0.00311813036903073
KF037402.1.1464	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__uncultured_bacterium	3.9077642686658	2.25673963385328	10.8249210956076	13.8310682952004	23.1517115657282	3.74603586929463	0.526738898287799	2.0618968651975	0.516466156276583	0.967037234817224	0.177791323783399	0.228528787631462	0.019485580670304	0.0763941940412529
JQ183098.1.1514	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__uncultured	g__uncultured	s__uncultured_bacterium	0.00160187098531084	0	0.000846159704182567	0.00163836392977972	0.000920691623547609	0	0	0	0	0.000970920918491189	0.000846625351349521	0	0.000974279033515199	0
JQ769795.1.1479	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__uncultured	g__uncultured	s__uncultured_bacterium	0.222660066958207	0.114693931052563	0.0389233463923981	0.0958442898921137	0.105879536707975	0.0844238075137189	0.058793179991121	0.0419572036522747	0.104305909993114	0.0184474974513326	0.0143926309729419	0.131753841848751	0.00487139516757599	0.0608035421960992
DQ906835.1.1414	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingoaurantiacus	s__uncultured_bacterium	0.377240617040704	0.0917551448420501	0.0330002284631201	0.170389848697091	0.0626070304012374	0.145035771882543	0.232772998332193	0.131865497192863	0.741280836067566	0.0631098597019273	0.0262453858918351	0.340461255042791	0.00487139516757599	0.00623626073806146
AB696139.1.1444	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__uncultured	s__uncultured_bacterium	1.00116936581928	0.00873858522305239	0.0355387075756678	0.00983018357867833	0.0202552157180474	0.120141572231061	0.00359958244843598	0.0259735070228367	0.00506339368898611	0.00582552551094713	0.00507975210809712	0.00116596320220134	0.00487139516757599	0.00233859777677305
AJ440719.1.1458	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__putative_agent	0.00240280647796626	0.0021846463057631	0.0025384791125477	0.00901100161378847	0.0128896827296665	0.00649413903951684	0.00119986081614533	0.00599388623603924	0.00405071495118888	0.00679644642943832	0.00253987605404856	0.00699577921320803	0	0
KC554403.1.1512	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Micromonospora	s__uncultured_bacterium	0.0368430326621494	0.0906628216891685	0.100693004797726	0.0737263768400875	0.100355386966689	0.14287105886937	0.0191977730583252	0.023975544944157	0.0810142990237777	0.0679644642943832	0.0457177689728741	0.0139915584264161	0.00584567420109119	0.017149717029669
EU341288.1.1465	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__Truepera	s__uncultured_Deinococcus	0.280327422429398	0.00873858522305239	0.0135385552669211	0.00819181964889861	0.0110482994825713	0.046541329783204	0.00599930408072664	0.00599388623603924	0.181269494065703	0.00679644642943832	0.00761962816214569	0.0582981601100669	0	0
AF408272.1.1462	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__uncultured_Hymenobacter	1.06684607621702	0.584392886791628	0.0964622062768127	0.543936824686868	0.322242068241663	0.393977768397355	0.383955461166505	0.189806397474576	0.352412200753433	0.214573522986553	0.0533373971350198	1.25807429517524	0	0.00623626073806146
AB084247.1.1449	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingosinicella	s__Sphingosinicella_microcystinivorans	0.000800935492655422	0	0	0	0	0	0.00119986081614533	0.00199796207867975	0.00708875116458055	0	0	0	0	0
LN555020.1.1357	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__uncultured	s__uncultured_Cytophagales	0.000800935492655422	0.00109232315288155	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0.000779532592257682
FPLS01017900.12.1472	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	s__metagenome	0.0320374197062169	0.0185694935989863	0.00676927763346054	0.00491509178933917	0.00368276649419044	0.0227294866383089	0.00359958244843598	0.00799184831471899	0.00202535747559444	0.0106801301034031	0	0	0.0019485580670304	0.014811119252896
JROR01000015.13524.14992	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Belnapia	s__Belnapia_sp.	0.174603937398882	0.356097347839385	0.0634619778136926	0.109770383295241	0.163883108991474	0.172094684547196	0.0971887261077715	0.0219775828654772	0.0617734030056305	0.0961211709306277	0.000846625351349521	0.0244852272462281	0	0.0140315866606383
KX139010.1.1507	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Hymenobacter_rutilus	0.036042097169494	0.00327696945864465	0	0.00573427375422903	0.00276207487064283	0.00432942602634456	0.00599930408072664	0.00199796207867975	0.00506339368898611	0.000970920918491189	0	0.00116596320220134	0	0
JN408899.1.1409	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__uncultured_Alphaproteobacteria	0.599099748506255	0.0688163586315376	0.0871544495308044	0.0630770112965193	0.0773380963779992	0.332283447521945	0.113986777533806	0.121875686799465	0.250131648235914	0.278654303606971	0.0414846422161265	0.319473917403167	0.0418939984411535	0.164481376966371
MKYQ01001224.7658.9109	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Citrus_maxima	0.0560654844858795	0.0404159566566173	0.0846159704182567	0.121238930803699	0.115086452943451	0.0573648948490654	0.0191977730583252	0.0339653553375557	0.0243042897071333	0.051458808680033	0.0321717633512818	0.0186554112352214	0	0.00311813036903073
KF037365.1.1464	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__Truepera	s__uncultured_bacterium	1.15494898040912	0.089570498536287	0.146385628823584	0.0925675620325543	0.0607656471541422	0.425366107088353	0.0995884477400621	0.0819164452258696	0.804066917810994	0.170882081654449	0.152392563242914	0.933936524963272	0.0175370226032736	0.0155906518451536
JQ608332.1.1449	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__uncultured	s__Paracraurococcus_sp.	0.00400467746327711	0.00546161576440774	0	0.00573427375422903	0.00552414974128565	0.00649413903951684	0.00119986081614533	0	0.00405071495118888	0.00194184183698238	0.00169325070269904	0.00582981601100669	0.0019485580670304	0
JQ608322.1.1478	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__uncultured	g__uncultured	s__Hymenobacter_sp.	0.0160187098531084	0.0109232315288155	0.00169231940836513	0.0040959098244493	0.00184138324709522	0.00757649554610298	0	0.00199796207867975	0.0101267873779722	0	0.0584171492431169	0	0	0
DQ297969.1.1499	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__uncultured	s__uncultured_soil	0.00320374197062169	0	0.000846159704182567	0	0	0	0	0	0	0	0	0	0	0
AF106537.1.1751	d__Eukaryota	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Dactylella	s__Dactylella_oxyspora	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01011548.3.1403	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__metagenome	0.000800935492655422	0	0.000846159704182567	0.000819181964889861	0	0.00108235650658614	0	0.00199796207867975	0	0.000970920918491189	0	0	0	0
JX079140.1.1506	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Actinoplanes	s__uncultured_Actinoplanes	0.00240280647796626	0	0.00169231940836513	0.0040959098244493	0.00736553298838087	0.0054117825329307	0	0	0	0.000970920918491189	0.000846625351349521	0	0	0
GU109478.1.1466	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	s__Rubellimicrobium_roseum	0.132154356288145	0.0994014069122209	0.0126923955627385	0.0548851916476207	0.0202552157180474	0.0248941996514812	0.00119986081614533	0.00199796207867975	0.1822821728035	0.00291276275547357	0.000846625351349521	0.00349788960660402	0	0
KC568445.1.1350	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	s__Methylorubrum_aminovorans	0.00160187098531084	0.00327696945864465	0.00169231940836513	0.00163836392977972	0.000920691623547609	0.00649413903951684	0.00239972163229065	0	0.00101267873779722	0.000970920918491189	0.000846625351349521	0.00466385280880535	0	0
LC221816.1.1465	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Spirosoma	s__Spirosoma_koreense	0.0224261937943518	0	0	0	0.0239379822122378	0.00108235650658614	0	0	0.0313930408717139	0	0	0	0	0
CP025135.1052893.1054418	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	s__Planococcus_sp.	0.00961122591186506	0.00436929261152619	0.000846159704182567	0.000819181964889861	0.000920691623547609	0	0	0	0	0	0.00253987605404856	0	0.000974279033515199	0
